"o","nieuweURI"
"http://data.kbodata.be/organisation/2_003_829_661#id","https://data.vlaanderen.be/id/vestiging/2003829661"
"http://data.kbodata.be/organisation/2_089_655_954#id","https://data.vlaanderen.be/id/vestiging/2089655954"
"http://data.kbodata.be/organisation/2_023_883_422#id","https://data.vlaanderen.be/id/vestiging/2023883422"
"http://data.kbodata.be/organisation/2_151_973_803#id","https://data.vlaanderen.be/id/vestiging/2151973803"
"http://data.kbodata.be/organisation/2_143_473_336#id","https://data.vlaanderen.be/id/vestiging/2143473336"
"http://data.kbodata.be/organisation/2_148_385_494#id","https://data.vlaanderen.be/id/vestiging/2148385494"
"http://data.kbodata.be/organisation/2_060_774_995#id","https://data.vlaanderen.be/id/vestiging/2060774995"
"http://data.kbodata.be/organisation/2_015_633_868#id","https://data.vlaanderen.be/id/vestiging/2015633868"
"http://data.kbodata.be/organisation/2_006_305_240#id","https://data.vlaanderen.be/id/vestiging/2006305240"
"http://data.kbodata.be/organisation/2_148_198_028#id","https://data.vlaanderen.be/id/vestiging/2148198028"
"http://data.kbodata.be/organisation/2_018_677_985#id","https://data.vlaanderen.be/id/vestiging/2018677985"
"http://data.kbodata.be/organisation/2_142_949_734#id","https://data.vlaanderen.be/id/vestiging/2142949734"
"http://data.kbodata.be/organisation/2_142_949_734#id","https://data.vlaanderen.be/id/vestiging/2142949734"
"http://data.kbodata.be/organisation/2_100_527_773#id","https://data.vlaanderen.be/id/vestiging/2100527773"
"http://data.kbodata.be/organisation/2_044_546_994#id","https://data.vlaanderen.be/id/vestiging/2044546994"
"http://data.kbodata.be/organisation/2_058_806_786#id","https://data.vlaanderen.be/id/vestiging/2058806786"
"http://data.kbodata.be/organisation/2_084_379_649#id","https://data.vlaanderen.be/id/vestiging/2084379649"
"http://data.kbodata.be/organisation/2_147_525_362#id","https://data.vlaanderen.be/id/vestiging/2147525362"
"http://data.kbodata.be/organisation/2_059_892_196#id","https://data.vlaanderen.be/id/vestiging/2059892196"
"http://data.kbodata.be/organisation/2_160_640_653#id","https://data.vlaanderen.be/id/vestiging/2160640653"
"http://data.kbodata.be/organisation/2_154_902_906#id","https://data.vlaanderen.be/id/vestiging/2154902906"
"http://data.kbodata.be/organisation/2_067_469_282#id","https://data.vlaanderen.be/id/vestiging/2067469282"
"http://data.kbodata.be/organisation/2_073_607_602#id","https://data.vlaanderen.be/id/vestiging/2073607602"
"http://data.kbodata.be/organisation/2_004_645_847#id","https://data.vlaanderen.be/id/vestiging/2004645847"
"http://data.kbodata.be/organisation/2_102_018_209#id","https://data.vlaanderen.be/id/vestiging/2102018209"
"http://data.kbodata.be/organisation/2_102_018_209#id","https://data.vlaanderen.be/id/vestiging/2102018209"
"http://data.kbodata.be/organisation/2_085_662_623#id","https://data.vlaanderen.be/id/vestiging/2085662623"
"http://data.kbodata.be/organisation/2_115_371_446#id","https://data.vlaanderen.be/id/vestiging/2115371446"
"http://data.kbodata.be/organisation/2_010_804_060#id","https://data.vlaanderen.be/id/vestiging/2010804060"
"http://data.kbodata.be/organisation/2_144_147_881#id","https://data.vlaanderen.be/id/vestiging/2144147881"
"http://data.kbodata.be/organisation/2_064_550_869#id","https://data.vlaanderen.be/id/vestiging/2064550869"
"http://data.kbodata.be/organisation/2_049_249_318#id","https://data.vlaanderen.be/id/vestiging/2049249318"
"http://data.kbodata.be/organisation/2_062_040_252#id","https://data.vlaanderen.be/id/vestiging/2062040252"
"http://data.kbodata.be/organisation/2_151_426_247#id","https://data.vlaanderen.be/id/vestiging/2151426247"
"http://data.kbodata.be/organisation/2_148_704_210#id","https://data.vlaanderen.be/id/vestiging/2148704210"
"http://data.kbodata.be/organisation/2_152_412_875#id","https://data.vlaanderen.be/id/vestiging/2152412875"
"http://data.kbodata.be/organisation/2_048_021_970#id","https://data.vlaanderen.be/id/vestiging/2048021970"
"http://data.kbodata.be/organisation/2_138_172_186#id","https://data.vlaanderen.be/id/vestiging/2138172186"
"http://data.kbodata.be/organisation/2_103_576_345#id","https://data.vlaanderen.be/id/vestiging/2103576345"
"http://data.kbodata.be/organisation/2_142_937_262#id","https://data.vlaanderen.be/id/vestiging/2142937262"
"http://data.kbodata.be/organisation/2_074_247_505#id","https://data.vlaanderen.be/id/vestiging/2074247505"
"http://data.kbodata.be/organisation/2_101_572_603#id","https://data.vlaanderen.be/id/vestiging/2101572603"
"http://data.kbodata.be/organisation/2_034_582_027#id","https://data.vlaanderen.be/id/vestiging/2034582027"
"http://data.kbodata.be/organisation/2_051_321_158#id","https://data.vlaanderen.be/id/vestiging/2051321158"
"http://data.kbodata.be/organisation/2_035_268_351#id","https://data.vlaanderen.be/id/vestiging/2035268351"
"http://data.kbodata.be/organisation/2_049_925_843#id","https://data.vlaanderen.be/id/vestiging/2049925843"
"http://data.kbodata.be/organisation/2_062_965_712#id","https://data.vlaanderen.be/id/vestiging/2062965712"
"http://data.kbodata.be/organisation/2_101_111_456#id","https://data.vlaanderen.be/id/vestiging/2101111456"
"http://data.kbodata.be/organisation/2_143_308_832#id","https://data.vlaanderen.be/id/vestiging/2143308832"
"http://data.kbodata.be/organisation/2_019_850_695#id","https://data.vlaanderen.be/id/vestiging/2019850695"
"http://data.kbodata.be/organisation/2_176_633_280#id","https://data.vlaanderen.be/id/vestiging/2176633280"
"http://data.kbodata.be/organisation/2_050_610_484#id","https://data.vlaanderen.be/id/vestiging/2050610484"
"http://data.kbodata.be/organisation/2_086_386_757#id","https://data.vlaanderen.be/id/vestiging/2086386757"
"http://data.kbodata.be/organisation/2_110_386_438#id","https://data.vlaanderen.be/id/vestiging/2110386438"
"http://data.kbodata.be/organisation/2_018_998_184#id","https://data.vlaanderen.be/id/vestiging/2018998184"
"http://data.kbodata.be/organisation/2_101_257_154#id","https://data.vlaanderen.be/id/vestiging/2101257154"
"http://data.kbodata.be/organisation/2_054_636_281#id","https://data.vlaanderen.be/id/vestiging/2054636281"
"http://data.kbodata.be/organisation/2_063_976_787#id","https://data.vlaanderen.be/id/vestiging/2063976787"
"http://data.kbodata.be/organisation/2_002_776_222#id","https://data.vlaanderen.be/id/vestiging/2002776222"
"http://data.kbodata.be/organisation/2_026_643_071#id","https://data.vlaanderen.be/id/vestiging/2026643071"
"http://data.kbodata.be/organisation/2_086_686_071#id","https://data.vlaanderen.be/id/vestiging/2086686071"
"http://data.kbodata.be/organisation/2_102_209_437#id","https://data.vlaanderen.be/id/vestiging/2102209437"
"http://data.kbodata.be/organisation/2_069_773_726#id","https://data.vlaanderen.be/id/vestiging/2069773726"
"http://data.kbodata.be/organisation/2_046_859_455#id","https://data.vlaanderen.be/id/vestiging/2046859455"
"http://data.kbodata.be/organisation/2_145_994_940#id","https://data.vlaanderen.be/id/vestiging/2145994940"
"http://data.kbodata.be/organisation/2_008_576_228#id","https://data.vlaanderen.be/id/vestiging/2008576228"
"http://data.kbodata.be/organisation/2_116_990_851#id","https://data.vlaanderen.be/id/vestiging/2116990851"
"http://data.kbodata.be/organisation/2_135_007_117#id","https://data.vlaanderen.be/id/vestiging/2135007117"
"http://data.kbodata.be/organisation/2_013_063_566#id","https://data.vlaanderen.be/id/vestiging/2013063566"
"http://data.kbodata.be/organisation/2_149_300_066#id","https://data.vlaanderen.be/id/vestiging/2149300066"
"http://data.kbodata.be/organisation/2_011_998_447#id","https://data.vlaanderen.be/id/vestiging/2011998447"
"http://data.kbodata.be/organisation/2_008_150_715#id","https://data.vlaanderen.be/id/vestiging/2008150715"
"http://data.kbodata.be/organisation/2_002_838_281#id","https://data.vlaanderen.be/id/vestiging/2002838281"
"http://data.kbodata.be/organisation/2_012_802_656#id","https://data.vlaanderen.be/id/vestiging/2012802656"
"http://data.kbodata.be/organisation/2_063_864_743#id","https://data.vlaanderen.be/id/vestiging/2063864743"
"http://data.kbodata.be/organisation/2_004_173_715#id","https://data.vlaanderen.be/id/vestiging/2004173715"
"http://data.kbodata.be/organisation/2_042_816_535#id","https://data.vlaanderen.be/id/vestiging/2042816535"
"http://data.kbodata.be/organisation/2_074_732_109#id","https://data.vlaanderen.be/id/vestiging/2074732109"
"http://data.kbodata.be/organisation/2_053_392_802#id","https://data.vlaanderen.be/id/vestiging/2053392802"
"http://data.kbodata.be/organisation/2_077_922_914#id","https://data.vlaanderen.be/id/vestiging/2077922914"
"http://data.kbodata.be/organisation/2_027_353_646#id","https://data.vlaanderen.be/id/vestiging/2027353646"
"http://data.kbodata.be/organisation/2_004_761_653#id","https://data.vlaanderen.be/id/vestiging/2004761653"
"http://data.kbodata.be/organisation/2_045_931_720#id","https://data.vlaanderen.be/id/vestiging/2045931720"
"http://data.kbodata.be/organisation/2_065_924_410#id","https://data.vlaanderen.be/id/vestiging/2065924410"
"http://data.kbodata.be/organisation/2_060_058_878#id","https://data.vlaanderen.be/id/vestiging/2060058878"
"http://data.kbodata.be/organisation/2_143_912_212#id","https://data.vlaanderen.be/id/vestiging/2143912212"
"http://data.kbodata.be/organisation/2_018_670_562#id","https://data.vlaanderen.be/id/vestiging/2018670562"
"http://data.kbodata.be/organisation/2_034_308_744#id","https://data.vlaanderen.be/id/vestiging/2034308744"
"http://data.kbodata.be/organisation/2_011_371_115#id","https://data.vlaanderen.be/id/vestiging/2011371115"
"http://data.kbodata.be/organisation/2_121_478_486#id","https://data.vlaanderen.be/id/vestiging/2121478486"
"http://data.kbodata.be/organisation/2_002_298_150#id","https://data.vlaanderen.be/id/vestiging/2002298150"
"http://data.kbodata.be/organisation/2_142_770_580#id","https://data.vlaanderen.be/id/vestiging/2142770580"
"http://data.kbodata.be/organisation/2_105_556_531#id","https://data.vlaanderen.be/id/vestiging/2105556531"
"http://data.kbodata.be/organisation/2_046_013_377#id","https://data.vlaanderen.be/id/vestiging/2046013377"
"http://data.kbodata.be/organisation/2_093_338_390#id","https://data.vlaanderen.be/id/vestiging/2093338390"
"http://data.kbodata.be/organisation/2_101_103_439#id","https://data.vlaanderen.be/id/vestiging/2101103439"
"http://data.kbodata.be/organisation/2_161_412_101#id","https://data.vlaanderen.be/id/vestiging/2161412101"
"http://data.kbodata.be/organisation/2_061_041_647#id","https://data.vlaanderen.be/id/vestiging/2061041647"
"http://data.kbodata.be/organisation/2_132_323_977#id","https://data.vlaanderen.be/id/vestiging/2132323977"
"http://data.kbodata.be/organisation/2_044_033_389#id","https://data.vlaanderen.be/id/vestiging/2044033389"
"http://data.kbodata.be/organisation/2_153_244_107#id","https://data.vlaanderen.be/id/vestiging/2153244107"
"http://data.kbodata.be/organisation/2_143_714_450#id","https://data.vlaanderen.be/id/vestiging/2143714450"
"http://data.kbodata.be/organisation/2_003_772_253#id","https://data.vlaanderen.be/id/vestiging/2003772253"
"http://data.kbodata.be/organisation/2_031_589_675#id","https://data.vlaanderen.be/id/vestiging/2031589675"
"http://data.kbodata.be/organisation/2_006_065_413#id","https://data.vlaanderen.be/id/vestiging/2006065413"
"http://data.kbodata.be/organisation/2_138_654_911#id","https://data.vlaanderen.be/id/vestiging/2138654911"
"http://data.kbodata.be/organisation/2_078_945_174#id","https://data.vlaanderen.be/id/vestiging/2078945174"
"http://data.kbodata.be/organisation/2_005_921_396#id","https://data.vlaanderen.be/id/vestiging/2005921396"
"http://data.kbodata.be/organisation/2_005_921_396#id","https://data.vlaanderen.be/id/vestiging/2005921396"
"http://data.kbodata.be/organisation/2_052_594_333#id","https://data.vlaanderen.be/id/vestiging/2052594333"
"http://data.kbodata.be/organisation/2_053_160_792#id","https://data.vlaanderen.be/id/vestiging/2053160792"
"http://data.kbodata.be/organisation/2_161_289_662#id","https://data.vlaanderen.be/id/vestiging/2161289662"
"http://data.kbodata.be/organisation/2_038_379_576#id","https://data.vlaanderen.be/id/vestiging/2038379576"
"http://data.kbodata.be/organisation/2_001_920_741#id","https://data.vlaanderen.be/id/vestiging/2001920741"
"http://data.kbodata.be/organisation/2_135_717_294#id","https://data.vlaanderen.be/id/vestiging/2135717294"
"http://data.kbodata.be/organisation/2_099_269_743#id","https://data.vlaanderen.be/id/vestiging/2099269743"
"http://data.kbodata.be/organisation/2_150_164_554#id","https://data.vlaanderen.be/id/vestiging/2150164554"
"http://data.kbodata.be/organisation/2_025_083_747#id","https://data.vlaanderen.be/id/vestiging/2025083747"
"http://data.kbodata.be/organisation/2_038_357_505#id","https://data.vlaanderen.be/id/vestiging/2038357505"
"http://data.kbodata.be/organisation/2_025_206_283#id","https://data.vlaanderen.be/id/vestiging/2025206283"
"http://data.kbodata.be/organisation/2_147_188_139#id","https://data.vlaanderen.be/id/vestiging/2147188139"
"http://data.kbodata.be/organisation/2_147_188_139#id","https://data.vlaanderen.be/id/vestiging/2147188139"
"http://data.kbodata.be/organisation/2_040_211_490#id","https://data.vlaanderen.be/id/vestiging/2040211490"
"http://data.kbodata.be/organisation/2_115_862_978#id","https://data.vlaanderen.be/id/vestiging/2115862978"
"http://data.kbodata.be/organisation/2_136_217_241#id","https://data.vlaanderen.be/id/vestiging/2136217241"
"http://data.kbodata.be/organisation/2_152_557_880#id","https://data.vlaanderen.be/id/vestiging/2152557880"
"http://data.kbodata.be/organisation/2_152_557_880#id","https://data.vlaanderen.be/id/vestiging/2152557880"
"http://data.kbodata.be/organisation/2_064_116_052#id","https://data.vlaanderen.be/id/vestiging/2064116052"
"http://data.kbodata.be/organisation/2_005_737_393#id","https://data.vlaanderen.be/id/vestiging/2005737393"
"http://data.kbodata.be/organisation/2_154_321_696#id","https://data.vlaanderen.be/id/vestiging/2154321696"
"http://data.kbodata.be/organisation/2_194_097_834#id","https://data.vlaanderen.be/id/vestiging/2194097834"
"http://data.kbodata.be/organisation/2_194_097_834#id","https://data.vlaanderen.be/id/vestiging/2194097834"
"http://data.kbodata.be/organisation/2_066_396_542#id","https://data.vlaanderen.be/id/vestiging/2066396542"
"http://data.kbodata.be/organisation/2_104_654_530#id","https://data.vlaanderen.be/id/vestiging/2104654530"
"http://data.kbodata.be/organisation/2_154_147_888#id","https://data.vlaanderen.be/id/vestiging/2154147888"
"http://data.kbodata.be/organisation/2_075_093_482#id","https://data.vlaanderen.be/id/vestiging/2075093482"
"http://data.kbodata.be/organisation/2_075_093_482#id","https://data.vlaanderen.be/id/vestiging/2075093482"
"http://data.kbodata.be/organisation/2_092_639_297#id","https://data.vlaanderen.be/id/vestiging/2092639297"
"http://data.kbodata.be/organisation/2_104_641_365#id","https://data.vlaanderen.be/id/vestiging/2104641365"
"http://data.kbodata.be/organisation/2_035_541_238#id","https://data.vlaanderen.be/id/vestiging/2035541238"
"http://data.kbodata.be/organisation/2_052_927_497#id","https://data.vlaanderen.be/id/vestiging/2052927497"
"http://data.kbodata.be/organisation/2_046_338_526#id","https://data.vlaanderen.be/id/vestiging/2046338526"
"http://data.kbodata.be/organisation/2_151_574_915#id","https://data.vlaanderen.be/id/vestiging/2151574915"
"http://data.kbodata.be/organisation/2_078_372_280#id","https://data.vlaanderen.be/id/vestiging/2078372280"
"http://data.kbodata.be/organisation/2_054_166_723#id","https://data.vlaanderen.be/id/vestiging/2054166723"
"http://data.kbodata.be/organisation/2_054_166_723#id","https://data.vlaanderen.be/id/vestiging/2054166723"
"http://data.kbodata.be/organisation/2_149_619_473#id","https://data.vlaanderen.be/id/vestiging/2149619473"
"http://data.kbodata.be/organisation/2_149_619_473#id","https://data.vlaanderen.be/id/vestiging/2149619473"
"http://data.kbodata.be/organisation/2_063_352_920#id","https://data.vlaanderen.be/id/vestiging/2063352920"
"http://data.kbodata.be/organisation/2_149_670_151#id","https://data.vlaanderen.be/id/vestiging/2149670151"
"http://data.kbodata.be/organisation/2_061_061_938#id","https://data.vlaanderen.be/id/vestiging/2061061938"
"http://data.kbodata.be/organisation/2_092_556_254#id","https://data.vlaanderen.be/id/vestiging/2092556254"
"http://data.kbodata.be/organisation/2_152_644_685#id","https://data.vlaanderen.be/id/vestiging/2152644685"
"http://data.kbodata.be/organisation/2_136_770_636#id","https://data.vlaanderen.be/id/vestiging/2136770636"
"http://data.kbodata.be/organisation/2_170_322_936#id","https://data.vlaanderen.be/id/vestiging/2170322936"
"http://data.kbodata.be/organisation/2_030_509_611#id","https://data.vlaanderen.be/id/vestiging/2030509611"
"http://data.kbodata.be/organisation/2_005_716_312#id","https://data.vlaanderen.be/id/vestiging/2005716312"
"http://data.kbodata.be/organisation/2_143_853_913#id","https://data.vlaanderen.be/id/vestiging/2143853913"
"http://data.kbodata.be/organisation/2_063_460_115#id","https://data.vlaanderen.be/id/vestiging/2063460115"
"http://data.kbodata.be/organisation/2_146_160_434#id","https://data.vlaanderen.be/id/vestiging/2146160434"
"http://data.kbodata.be/organisation/2_138_322_339#id","https://data.vlaanderen.be/id/vestiging/2138322339"
"http://data.kbodata.be/organisation/2_142_898_363#id","https://data.vlaanderen.be/id/vestiging/2142898363"
"http://data.kbodata.be/organisation/2_002_134_636#id","https://data.vlaanderen.be/id/vestiging/2002134636"
"http://data.kbodata.be/organisation/2_060_812_510#id","https://data.vlaanderen.be/id/vestiging/2060812510"
"http://data.kbodata.be/organisation/2_132_384_058#id","https://data.vlaanderen.be/id/vestiging/2132384058"
"http://data.kbodata.be/organisation/2_006_440_743#id","https://data.vlaanderen.be/id/vestiging/2006440743"
"http://data.kbodata.be/organisation/2_152_446_925#id","https://data.vlaanderen.be/id/vestiging/2152446925"
"http://data.kbodata.be/organisation/2_015_779_962#id","https://data.vlaanderen.be/id/vestiging/2015779962"
"http://data.kbodata.be/organisation/2_004_465_111#id","https://data.vlaanderen.be/id/vestiging/2004465111"
"http://data.kbodata.be/organisation/2_056_151_857#id","https://data.vlaanderen.be/id/vestiging/2056151857"
"http://data.kbodata.be/organisation/2_116_115_376#id","https://data.vlaanderen.be/id/vestiging/2116115376"
"http://data.kbodata.be/organisation/2_007_477_950#id","https://data.vlaanderen.be/id/vestiging/2007477950"
"http://data.kbodata.be/organisation/2_160_733_693#id","https://data.vlaanderen.be/id/vestiging/2160733693"
"http://data.kbodata.be/organisation/2_097_810_585#id","https://data.vlaanderen.be/id/vestiging/2097810585"
"http://data.kbodata.be/organisation/2_102_075_023#id","https://data.vlaanderen.be/id/vestiging/2102075023"
"http://data.kbodata.be/organisation/2_102_075_023#id","https://data.vlaanderen.be/id/vestiging/2102075023"
"http://data.kbodata.be/organisation/2_113_847_160#id","https://data.vlaanderen.be/id/vestiging/2113847160"
"http://data.kbodata.be/organisation/2_116_130_026#id","https://data.vlaanderen.be/id/vestiging/2116130026"
"http://data.kbodata.be/organisation/2_030_488_033#id","https://data.vlaanderen.be/id/vestiging/2030488033"
"http://data.kbodata.be/organisation/2_003_915_575#id","https://data.vlaanderen.be/id/vestiging/2003915575"
"http://data.kbodata.be/organisation/2_116_054_307#id","https://data.vlaanderen.be/id/vestiging/2116054307"
"http://data.kbodata.be/organisation/2_143_789_575#id","https://data.vlaanderen.be/id/vestiging/2143789575"
"http://data.kbodata.be/organisation/2_057_337_237#id","https://data.vlaanderen.be/id/vestiging/2057337237"
"http://data.kbodata.be/organisation/2_020_737_355#id","https://data.vlaanderen.be/id/vestiging/2020737355"
"http://data.kbodata.be/organisation/2_142_953_296#id","https://data.vlaanderen.be/id/vestiging/2142953296"
"http://data.kbodata.be/organisation/2_142_953_296#id","https://data.vlaanderen.be/id/vestiging/2142953296"
"http://data.kbodata.be/organisation/2_043_554_131#id","https://data.vlaanderen.be/id/vestiging/2043554131"
"http://data.kbodata.be/organisation/2_093_159_139#id","https://data.vlaanderen.be/id/vestiging/2093159139"
"http://data.kbodata.be/organisation/2_034_599_051#id","https://data.vlaanderen.be/id/vestiging/2034599051"
"http://data.kbodata.be/organisation/2_143_769_185#id","https://data.vlaanderen.be/id/vestiging/2143769185"
"http://data.kbodata.be/organisation/2_002_166_013#id","https://data.vlaanderen.be/id/vestiging/2002166013"
"http://data.kbodata.be/organisation/2_065_387_148#id","https://data.vlaanderen.be/id/vestiging/2065387148"
"http://data.kbodata.be/organisation/2_048_163_017#id","https://data.vlaanderen.be/id/vestiging/2048163017"
"http://data.kbodata.be/organisation/2_143_288_838#id","https://data.vlaanderen.be/id/vestiging/2143288838"
"http://data.kbodata.be/organisation/2_150_787_829#id","https://data.vlaanderen.be/id/vestiging/2150787829"
"http://data.kbodata.be/organisation/2_044_609_352#id","https://data.vlaanderen.be/id/vestiging/2044609352"
"http://data.kbodata.be/organisation/2_062_561_478#id","https://data.vlaanderen.be/id/vestiging/2062561478"
"http://data.kbodata.be/organisation/2_035_468_289#id","https://data.vlaanderen.be/id/vestiging/2035468289"
"http://data.kbodata.be/organisation/2_004_245_870#id","https://data.vlaanderen.be/id/vestiging/2004245870"
"http://data.kbodata.be/organisation/2_040_541_092#id","https://data.vlaanderen.be/id/vestiging/2040541092"
"http://data.kbodata.be/organisation/2_150_451_101#id","https://data.vlaanderen.be/id/vestiging/2150451101"
"http://data.kbodata.be/organisation/2_144_655_449#id","https://data.vlaanderen.be/id/vestiging/2144655449"
"http://data.kbodata.be/organisation/2_127_747_458#id","https://data.vlaanderen.be/id/vestiging/2127747458"
"http://data.kbodata.be/organisation/2_064_319_356#id","https://data.vlaanderen.be/id/vestiging/2064319356"
"http://data.kbodata.be/organisation/2_021_320_345#id","https://data.vlaanderen.be/id/vestiging/2021320345"
"http://data.kbodata.be/organisation/2_061_522_489#id","https://data.vlaanderen.be/id/vestiging/2061522489"
"http://data.kbodata.be/organisation/2_132_396_926#id","https://data.vlaanderen.be/id/vestiging/2132396926"
"http://data.kbodata.be/organisation/2_007_638_791#id","https://data.vlaanderen.be/id/vestiging/2007638791"
"http://data.kbodata.be/organisation/2_087_524_726#id","https://data.vlaanderen.be/id/vestiging/2087524726"
"http://data.kbodata.be/organisation/2_081_541_806#id","https://data.vlaanderen.be/id/vestiging/2081541806"
"http://data.kbodata.be/organisation/2_154_256_172#id","https://data.vlaanderen.be/id/vestiging/2154256172"
"http://data.kbodata.be/organisation/2_021_699_932#id","https://data.vlaanderen.be/id/vestiging/2021699932"
"http://data.kbodata.be/organisation/2_142_729_901#id","https://data.vlaanderen.be/id/vestiging/2142729901"
"http://data.kbodata.be/organisation/2_161_991_428#id","https://data.vlaanderen.be/id/vestiging/2161991428"
"http://data.kbodata.be/organisation/2_138_475_757#id","https://data.vlaanderen.be/id/vestiging/2138475757"
"http://data.kbodata.be/organisation/2_084_144_770#id","https://data.vlaanderen.be/id/vestiging/2084144770"
"http://data.kbodata.be/organisation/2_016_532_010#id","https://data.vlaanderen.be/id/vestiging/2016532010"
"http://data.kbodata.be/organisation/2_099_980_021#id","https://data.vlaanderen.be/id/vestiging/2099980021"
"http://data.kbodata.be/organisation/2_072_805_569#id","https://data.vlaanderen.be/id/vestiging/2072805569"
"http://data.kbodata.be/organisation/2_040_519_615#id","https://data.vlaanderen.be/id/vestiging/2040519615"
"http://data.kbodata.be/organisation/2_150_420_219#id","https://data.vlaanderen.be/id/vestiging/2150420219"
"http://data.kbodata.be/organisation/2_007_162_602#id","https://data.vlaanderen.be/id/vestiging/2007162602"
"http://data.kbodata.be/organisation/2_005_290_304#id","https://data.vlaanderen.be/id/vestiging/2005290304"
"http://data.kbodata.be/organisation/2_052_102_801#id","https://data.vlaanderen.be/id/vestiging/2052102801"
"http://data.kbodata.be/organisation/2_206_049_719#id","https://data.vlaanderen.be/id/vestiging/2206049719"
"http://data.kbodata.be/organisation/2_003_482_936#id","https://data.vlaanderen.be/id/vestiging/2003482936"
"http://data.kbodata.be/organisation/2_142_813_637#id","https://data.vlaanderen.be/id/vestiging/2142813637"
"http://data.kbodata.be/organisation/2_040_923_154#id","https://data.vlaanderen.be/id/vestiging/2040923154"
"http://data.kbodata.be/organisation/2_083_128_745#id","https://data.vlaanderen.be/id/vestiging/2083128745"
"http://data.kbodata.be/organisation/2_038_218_438#id","https://data.vlaanderen.be/id/vestiging/2038218438"
"http://data.kbodata.be/organisation/2_097_814_743#id","https://data.vlaanderen.be/id/vestiging/2097814743"
"http://data.kbodata.be/organisation/2_049_304_251#id","https://data.vlaanderen.be/id/vestiging/2049304251"
"http://data.kbodata.be/organisation/2_050_237_134#id","https://data.vlaanderen.be/id/vestiging/2050237134"
"http://data.kbodata.be/organisation/2_050_237_134#id","https://data.vlaanderen.be/id/vestiging/2050237134"
"http://data.kbodata.be/organisation/2_145_986_428#id","https://data.vlaanderen.be/id/vestiging/2145986428"
"http://data.kbodata.be/organisation/2_160_001_542#id","https://data.vlaanderen.be/id/vestiging/2160001542"
"http://data.kbodata.be/organisation/2_022_641_426#id","https://data.vlaanderen.be/id/vestiging/2022641426"
"http://data.kbodata.be/organisation/2_068_002_782#id","https://data.vlaanderen.be/id/vestiging/2068002782"
"http://data.kbodata.be/organisation/2_071_804_489#id","https://data.vlaanderen.be/id/vestiging/2071804489"
"http://data.kbodata.be/organisation/2_028_382_341#id","https://data.vlaanderen.be/id/vestiging/2028382341"
"http://data.kbodata.be/organisation/2_028_382_341#id","https://data.vlaanderen.be/id/vestiging/2028382341"
"http://data.kbodata.be/organisation/2_019_376_682#id","https://data.vlaanderen.be/id/vestiging/2019376682"
"http://data.kbodata.be/organisation/2_085_658_267#id","https://data.vlaanderen.be/id/vestiging/2085658267"
"http://data.kbodata.be/organisation/2_142_950_031#id","https://data.vlaanderen.be/id/vestiging/2142950031"
"http://data.kbodata.be/organisation/2_142_950_031#id","https://data.vlaanderen.be/id/vestiging/2142950031"
"http://data.kbodata.be/organisation/2_051_045_994#id","https://data.vlaanderen.be/id/vestiging/2051045994"
"http://data.kbodata.be/organisation/2_099_554_904#id","https://data.vlaanderen.be/id/vestiging/2099554904"
"http://data.kbodata.be/organisation/2_050_035_612#id","https://data.vlaanderen.be/id/vestiging/2050035612"
"http://data.kbodata.be/organisation/2_001_857_393#id","https://data.vlaanderen.be/id/vestiging/2001857393"
"http://data.kbodata.be/organisation/2_065_151_081#id","https://data.vlaanderen.be/id/vestiging/2065151081"
"http://data.kbodata.be/organisation/2_142_931_027#id","https://data.vlaanderen.be/id/vestiging/2142931027"
"http://data.kbodata.be/organisation/2_027_528_444#id","https://data.vlaanderen.be/id/vestiging/2027528444"
"http://data.kbodata.be/organisation/2_089_558_459#id","https://data.vlaanderen.be/id/vestiging/2089558459"
"http://data.kbodata.be/organisation/2_157_315_335#id","https://data.vlaanderen.be/id/vestiging/2157315335"
"http://data.kbodata.be/organisation/2_162_289_950#id","https://data.vlaanderen.be/id/vestiging/2162289950"
"http://data.kbodata.be/organisation/2_162_615_196#id","https://data.vlaanderen.be/id/vestiging/2162615196"
"http://data.kbodata.be/organisation/2_123_654_058#id","https://data.vlaanderen.be/id/vestiging/2123654058"
"http://data.kbodata.be/organisation/2_003_557_863#id","https://data.vlaanderen.be/id/vestiging/2003557863"
"http://data.kbodata.be/organisation/2_011_223_635#id","https://data.vlaanderen.be/id/vestiging/2011223635"
"http://data.kbodata.be/organisation/2_084_273_246#id","https://data.vlaanderen.be/id/vestiging/2084273246"
"http://data.kbodata.be/organisation/2_084_273_246#id","https://data.vlaanderen.be/id/vestiging/2084273246"
"http://data.kbodata.be/organisation/2_041_059_944#id","https://data.vlaanderen.be/id/vestiging/2041059944"
"http://data.kbodata.be/organisation/2_099_654_575#id","https://data.vlaanderen.be/id/vestiging/2099654575"
"http://data.kbodata.be/organisation/2_099_654_575#id","https://data.vlaanderen.be/id/vestiging/2099654575"
"http://data.kbodata.be/organisation/2_146_163_503#id","https://data.vlaanderen.be/id/vestiging/2146163503"
"http://data.kbodata.be/organisation/2_004_265_171#id","https://data.vlaanderen.be/id/vestiging/2004265171"
"http://data.kbodata.be/organisation/2_143_848_963#id","https://data.vlaanderen.be/id/vestiging/2143848963"
"http://data.kbodata.be/organisation/2_095_105_671#id","https://data.vlaanderen.be/id/vestiging/2095105671"
"http://data.kbodata.be/organisation/2_161_372_014#id","https://data.vlaanderen.be/id/vestiging/2161372014"
